id,filename,ident,name,type,frequency_khz,latitude_deg,longitude_deg,elevation_ft,iso_country,magnetic_variation_deg,usage_type,power,associated_airport,power_category
87452,Dushanbe_VOR-DME_TJ,DNB,Dushanbe,vor-dme,113600,38.54169846,68.81169891,2589,TJ,3.527,BOTH,HIGH,UTDD,High
87453,Mostar_NDB_BA,DNC,Mostar,ndb,425,43.13750076,17.84740067,1707,BA,2.486,TERMINAL,LOW,LQMO,High
96022,Lanzhou_VOR-DME_CN,DNC,Lanzhou,vor-dme,114300,36.514999,103.625,6388,CN,-2,BOTH,HIGH,ZLLL,High
87454,Dundee_NDB_GB,DND,Dundee,ndb,394,56.45510101,-3.114919901,NA,GB,-4.262,TERMINAL,LOW,EGPN,High
87455,Dresden_DME_DE,DND,Dresden,dme,115400,51.12950134,13.75759983,778,DE,2.155,TERMINAL,LOW,EDDC,High
87456,Dang_NDB_NP,DNG,Dang,ndb,363,28.11170006,82.29170227,2077,NP,0.2,BOTH,LOW,VNDG,High
87457,Denison_NDB_US,DNI,Denison,ndb,341,33.82400131,-96.66970062,680,US,4.341,TERMINAL,LOW,3T0,High
87458,Donnelly_VORTAC_US,DNJ,Donnelly,vortac,116200,44.76710129,-116.2060013,7300,US,15.142,BOTH,HIGH,NA,High
87459,Orcadas_Del_Sur_NDB_AQ,DNO,Orcadas Del Sur,ndb,295,-60.71720123,-44.76689911,NA,AQ,1.57,BOTH,LOW,NA,High
87460,Dnipropetrovsk_VOR-DME_UA,DNP,Dnipropetrovsk,vor-dme,112500,48.35950089,35.10250092,509,UA,6.36,BOTH,HIGH,UKDD,High
87461,Denison_NDB_US,DNS,Denison,ndb,350,41.98400116,-95.37940216,1255,US,3.204,TERMINAL,LOW,NA,High
87462,Nally_Dunston_NDB_US,DNT,Nally Dunston,ndb,343,35.99499893,-89.40579987,370,US,-0.4,TERMINAL,LOW,KDYR,High
87463,Durban_VORTAC_ZA,DNV,Durban,vortac,112500,-29.97220039,30.95120049,21,ZA,-24.024,BOTH,HIGH,FADN,High
87464,Danville_VORTAC_US,DNV,Danville,vortac,111000,40.29380035,-87.55719757,700,US,-2.508,BOTH,MEDIUM,NA,High
87465,Dunoir_VOR-DME_US,DNW,Dunoir,vor-dme,117200,43.82830048,-110.3349991,7720,US,12.479,BOTH,HIGH,NA,High
87466,De_Lancey_VOR-DME_US,DNY,De Lancey,vor-dme,112100,42.17829895,-74.95690155,2560,US,-13.057,LO,MEDIUM,NA,High
87467,Dasht-E-Naz_VOR-DME_IR,DNZ,Dasht-E-Naz,vor-dme,113100,36.64459991,53.19039917,35,IR,4.126,BOTH,HIGH,OINZ,High
87468,Dasht-E-Naz_NDB_IR,DNZ,Dasht-E-Naz,ndb,362,36.67010117,53.17770004,35,IR,4.131,BOTH,LOW,OINZ,High
87469,Kirundo_NDB_BI,DO,Kirundo,ndb,295,-2.54576993,30.10420036,NA,BI,0.016,TERMINAL,MEDIUM,NA,High
87470,Zhoukou_NDB_CN,DO,Zhoukou,ndb,409,33.61669922,114.6500015,NA,CN,-4.284,BOTH,LOW,NA,High
87471,Qingzhou_NDB_CN,DO,Qingzhou,ndb,331,26.54500008,117.9869995,NA,CN,-3.379,BOTH,MEDIUM,NA,High
87472,Djupivogur_NDB_IS,DO,Djupivogur,ndb,320,64.65249634,-14.27690029,NA,IS,-12.562,TERMINAL,HIGH,NA,High
87473,Dobo_NDB_ID,DO,Dobo,ndb,305,-5.766550064,134.197998,20,ID,3.144,BOTH,MEDIUM,WAPD,High
87474,Arrachart_NDB_MG,DO,Arrachart,ndb,390,-12.34630013,49.28939819,NA,MG,-8.531,HI,MEDIUM,FMNA,High
87475,Dondo_NDB_MZ,DO,Dondo,ndb,387,-19.62380028,34.74840164,NA,MZ,-11.187,TERMINAL,LOW,NA,High
87476,Domodedovo_NDB_RU,DO,Domodedovo,ndb,659,55.36500168,37.94169998,NA,RU,9.348,TERMINAL,MEDIUM,UUDD,High
87477,Dodoma_NDB_TZ,DO,Dodoma,ndb,373,-6.168839931,35.74549866,3637,TZ,-1.233,HI,HIGH,HTDO,High
87478,Dobrushyn_NDB_UA,DO,Dobrushyn,ndb,118,45.37639999,33.36009979,NA,UA,5.363,LO,HIGH,NA,High
87479,Donetsk_NDB_UA,DO,Donetsk,ndb,390,48.07339859,37.8083992,NA,UA,6.569,TERMINAL,MEDIUM,NA,High
87480,Dotte_NDB_US,DO,Dotte,ndb,359,39.22090149,-94.74990082,NA,US,3.028,TERMINAL,MEDIUM,KMCI,High
87481,Dougy_NDB_US,DO,Dougy,ndb,236,45.83449936,-89.73040009,1630,US,-2.076,TERMINAL,LOW,NA,High
87482,Durazno_NDB_UY,DO,Durazno,ndb,245,-33.35969925,-56.54980087,NA,UY,-9.204,BOTH,MEDIUM,SUDU,High
87483,Dobbins_TACAN_US,DOB,Dobbins,tacan,113000,33.91460037,-84.50730133,1008,US,-4.021,BOTH,LOW,KMGE,High
87484,Donchon_VOR-DME_KR,DOC,Donchon,vor-dme,116500,35.90399933,128.6419983,116,KR,-7.264,BOTH,LOW,RKTN,High
87485,Dongola_VOR-DME_SD,DOG,Dongola,vor-dme,112300,19.18260002,30.4272995,802,SD,2.32,BOTH,HIGH,HSDN,High
87486,Doha_VOR-DME_QA,DOH,Doha,vor-dme,112400,25.23360062,51.57720184,48,QA,1.558,BOTH,HIGH,OTBD,High
87487,Dolsko_VOR-DME_SI,DOL,Dolsko,vor-dme,112700,46.08409882,14.77859974,2047,SI,2.215,BOTH,HIGH,LJLJ,High
87488,Dortmund_VOR-DME_DE,DOM,Dortmund,vor-dme,112700,51.70949936,7.58713007,298,DE,0.23,BOTH,HIGH,EDLW,High
87489,Melville_Hall_NDB_DM,DOM,Melville Hall,ndb,273,15.55090046,-61.29560089,80,DM,-14.32,LO,MEDIUM,TDPD,High
87490,Donetsk_VOR-DME_UA,DON,Donetsk,vor-dme,115000,48.07180023,37.73590088,758,UA,6.561,BOTH,HIGH,UKCC,High
87491,Donna_NDB_DK,DON,Donna,ndb,355,55.47460175,5.133059978,NA,DK,-0.483,LO,MEDIUM,NA,High
87492,Donaueschingen_DME_DE,DON,Donaueschingen,dme,110550,47.96070099,8.522549629,2212,DE,0.501,TERMINAL,LOW,EDTD,High
87493,Wickede_VOR-DME_DE,DOR,Wickede,vor-dme,108650,51.52529907,7.631060123,373,DE,0.245,LO,HIGH,EDLW,High
87494,Doura_NDB_BR,DOU,Doura,ndb,285,-22.19729996,-54.92829895,1503,BR,-14.588,BOTH,MEDIUM,SSDO,High
87495,Dover_TACAN_US,DOV,Dover,tacan,110000,39.13230133,-75.46730042,17,US,-11.474,BOTH,LOW,KDOV,High
87496,Mendoza_VOR-DME_AR,DOZ,Mendoza,vor-dme,114900,-32.83190155,-68.790802,2306,AR,1.304,BOTH,HIGH,SAME,High
87497,Diepholz_NDB_DE,DP,Diepholz,ndb,325,52.59170151,8.453419685,191,DE,0.371,BOTH,LOW,ETND,High
87498,Delhi_NDB_IN,DP,Delhi,ndb,274,28.58340073,76.998703,NA,IN,0.406,BOTH,MEDIUM,VIDP,High
87499,Khurba_NDB_RU,DP,Khurba,ndb,440,50.40829849,136.9329987,NA,RU,-12.091,TERMINAL,HIGH,NA,High
87500,Dnipropetrovsk_NDB_UA,DP,Dnipropetrovsk,ndb,335,48.35699844,35.0245018,NA,UA,6.352,TERMINAL,LOW,NA,High
87501,Du_Page_VOR-DME_US,DPA,Du Page,vor-dme,108400,41.89039993,-88.35019684,800,US,-2.298,LO,MEDIUM,NA,High
87502,Dieppe_VOR_FR,DPE,Dieppe,vor,115800,49.92539978,1.170639992,362,FR,-1.359,BOTH,HIGH,NA,High
87503,Dugway_NDB_US,DPG,Dugway,ndb,284,40.18239975,-112.9369965,4374,US,13.05,TERMINAL,MEDIUM,KDPG,High
87504,Deer_Park_VOR-DME_US,DPK,Deer Park,vor-dme,117700,40.79180145,-73.30370331,117,US,-13.377,BOTH,MEDIUM,KFRG,High
87505,Delhi_VOR-DME_IN,DPN,Delhi,vor-dme,116100,28.56669998,77.09490204,776,IN,0.401,BOTH,HIGH,VIDP,High
87506,Devonport_VOR-DME_AU,DPO,Devonport,vor-dme,116300,-41.16999817,146.4340057,43,AU,13.335,BOTH,HIGH,YDPO,High
87507,Devonport_NDB_AU,DPO,Devonport,ndb,281,-41.1739006,146.4290009,25,AU,13.334,BOTH,MEDIUM,YDPO,High
87508,Dupree_VORTAC_US,DPR,Dupree,vortac,116800,45.0780983,-101.7149963,2530,US,8.019,BOTH,HIGH,7F2,High
87509,Deer_Park_NDB_US,DPY,Deer Park,ndb,216,47.96770096,-117.4260025,2250,US,16.329,TERMINAL,LOW,NA,High
87511,Dayton_VOR-DME_US,DQN,Dayton,vor-dme,114500,40.01639938,-84.39689636,990,US,-5.241,LO,MEDIUM,NA,High
87512,Dupont_VORTAC_US,DQO,Dupont,vortac,114000,39.67810059,-75.60710144,70,US,-11.519,BOTH,MEDIUM,KILG,High
87513,De_Quincy_NDB_US,DQU,De Quincy,ndb,410,30.43549919,-93.46679688,82,US,2.419,TERMINAL,LOW,NA,High
87514,Delta_Romeo_NDB_CO,DR,Delta Romeo,ndb,264,4.719130039,-74.15969849,8355,CO,-5.353,TERMINAL,LOW,SKBO,High
87515,Skurygino_NDB_RU,DR,Skurygino,ndb,415,55.21670151,37.36669922,NA,RU,9.226,BOTH,HIGH,NA,High
87516,Dar_Es_Salaam_NDB_TZ,DR,Dar Es Salaam,ndb,361,-6.885280132,39.20529938,155,TZ,-2.204,TERMINAL,LOW,HTDA,High
87517,Dnipropetrovsk_NDB_UA,DR,Dnipropetrovsk,ndb,335,48.35699844,35.17309952,NA,UA,6.367,TERMINAL,LOW,NA,High
87518,Idder_NDB_US,DR,Idder,ndb,385,30.75209999,-93.33470154,160,US,2.356,TERMINAL,LOW,KDRI,High
87519,Kotti_NDB_US,DR,Kotti,ndb,335,29.44269943,-100.9919968,1149,US,6.525,LO,LOW,KDRT,High
87520,Drammen_VOR-DME_NO,DRA,Drammen,vor-dme,114800,59.73329926,10.11250019,1398,NO,0.569,TERMINAL,LOW,NA,High
87521,Drezdenko_VOR-DME_PL,DRE,Drezdenko,vor-dme,115300,52.81679916,15.83250046,98,PL,2.555,BOTH,HIGH,NA,High
87522,Drezdenko_NDB_PL,DRE,Drezdenko,ndb,440,52.8362999,15.84140015,NA,PL,2.557,BOTH,MEDIUM,NA,High
87523,Dibrugarh_VOR-DME_IN,DRG,Dibrugarh,vor-dme,117300,27.4871006,95.02110291,361,IN,-0.307,BOTH,HIGH,VEMN,High
87524,Drake_VORTAC_US,DRK,Drake,vortac,114100,34.70259857,-112.4800034,4963,US,11.52,BOTH,HIGH,KPRC,High
87525,Drummond_Island_NDB_US,DRM,Drummond Island,ndb,218,46.00719833,-83.74220276,580,US,-7.425,TERMINAL,LOW,NA,High
87526,Dresden_VOR-DME_DE,DRN,Dresden,vor-dme,114350,51.01549911,13.59889984,1086,DE,2.127,RNAV,HIGH,EDDC,High
87527,Durango_VOR-DME_US,DRO,Durango,vor-dme,108200,37.15330124,-107.75,6660,US,10.35,LO,MEDIUM,NA,High
87528,Drummond_VOR_US,DRU,Drummond,vor,117100,46.63610077,-113.1869965,4150,US,14.385,LO,MEDIUM,NA,High
87529,Drewitz_NDB_DE,DRW,Drewitz,ndb,355,51.89670181,14.5625,271,DE,2.307,BOTH,LOW,EDCD,High
87530,Deir_Zzor_VOR-DME_SY,DRZ,Deir Zzor,vor-dme,117000,35.29190063,40.15380096,700,SY,4.137,TERMINAL,HIGH,OSDZ,High
87531,Deir_Zzor_NDB_SY,DRZ,Deir Zzor,ndb,295,35.28919983,40.18740082,NA,SY,4.138,BOTH,HIGH,OSDZ,High
87532,Heliushui_NDB_CN,DS,Heliushui,ndb,250,30.200000760000002,106.8450012,NA,CN,-2.138,BOTH,MEDIUM,NA,High
87533,Dar_Es_Salaam_NDB_TZ,DS,Dar Es Salaam,ndb,283,-6.927390099,39.15359879,NA,TZ,-2.208,TERMINAL,LOW,HTDA,High
87534,Forem_NDB_US,DS,Forem,ndb,344,41.48220062,-93.58059692,NA,US,1.571,TERMINAL,LOW,KDSM,High
87535,Urgut_NDB_UZ,DS,Urgut,ndb,635,39.42829895,67.24330139,NA,UZ,4.191,BOTH,MEDIUM,NA,High
87536,Deschutes_VORTAC_US,DSD,Deschutes,vortac,117600,44.25279999,-121.3040009,4100,US,16.236,BOTH,HIGH,NA,High
87537,Dangshan_VOR-DME_CN,DSH,Dangshan,vor-dme,117300,30.14830017,120.4980011,43,CN,-4.512,BOTH,HIGH,ZSHC,High
87538,Des_Moines_VORTAC_US,DSM,Des Moines,vortac,117500,41.43700027,-93.6486969,940,US,2.006,BOTH,HIGH,KDSM,High
87539,Daet_NDB_PH,DT,Daet,ndb,215,14.1335001,122.9830017,NA,PH,-1.164,LO,MEDIUM,RPUD,High
87540,Dyurtyuli_NDB_RU,DT,Dyurtyuli,ndb,380,55.47579956,54.89360046,NA,RU,12.423,BOTH,HIGH,NA,High
87541,Revup_NDB_US,DT,Revup,ndb,388,42.12009811,-83.43170166,631,US,-6.448,TERMINAL,LOW,KDTW,High
87542,Delta_VORTAC_US,DTA,Delta,vortac,116100,39.3022995,-112.5059967,4600,US,12.454,BOTH,HIGH,NA,High
87543,Mark_Anton_NDB_US,DTE,Mark Anton,ndb,394,35.48199844,-84.93090057,710,US,-4.007,TERMINAL,LOW,NA,High
87544,Djibouti_Ambouli_VOR-DME_DJ,DTI,Djibouti/Ambouli,vor-dme,113900,11.54880047,43.0931015,49,DJ,1.27,BOTH,HIGH,HDAM,High
87545,Doti_NDB_NP,DTI,Doti,ndb,393,29.2621994,80.93669891,1932,NP,0.36,BOTH,LOW,NA,High
87546,Detroit_Lakes_VOR-DME_US,DTL,Detroit Lakes,vor-dme,111200,46.82550049,-95.88739777,1384,US,3.21,LO,LOW,NA,High
87547,Downtown_VOR_US,DTN,Downtown,vor,108600,32.53990173,-93.74130249,175,US,2.448,TERMINAL,LOW,KDTN,High
87548,Destin_NDB_US,DTS,Destin,ndb,254,30.4048996,-86.47380066,58,US,-2.011,LO,LOW,NA,High
87549,Daventry_VOR-DME_GB,DTY,Daventry,vor-dme,116400,52.18030167,-1.113890052,600,GB,-2.458,BOTH,HIGH,NA,High
87550,Dubbo_VOR-DME_AU,DU,Dubbo,vor-dme,114400,-32.2195015,148.5780029,935,AU,11.124,BOTH,HIGH,YSDU,High
87551,Dubbo_NDB_AU,DU,Dubbo,ndb,251,-32.21749878,148.5590057,NA,AU,11.12,BOTH,MEDIUM,YSDU,High
87552,Tokol_NDB_HU,DU,Tokol,ndb,510,47.3091011,19.02429962,333,HU,3.203,TERMINAL,LOW,LHTL,High
87553,Kolkata_NDB_IN,DU,Kolkata,ndb,385,22.74020004,88.45760345,NA,IN,-0.324,BOTH,LOW,VECC,High
87554,Durban_NDB_ZA,DU,Durban,ndb,393,-30.02560043,30.90579987,NA,ZA,-24.055,TERMINAL,MEDIUM,NA,High
87555,Durant_NDB_US,DUA,Durant,ndb,359,33.942298889999996,-96.39859772,684,US,4.238,TERMINAL,LOW,NA,High
87556,Dubai_VOR-DME_AE,DUB,Dubai,vor-dme,115700,25.25449944,55.36569977,37,AE,1.296,BOTH,HIGH,OMDB,High
87557,Dublin_VOR-DME_IE,DUB,Dublin,vor-dme,114900,53.49940109,-6.307109833,200,IE,-5.089,BOTH,HIGH,EIDW,High
87558,Duncan_VOR-DME_US,DUC,Duncan,vor-dme,111000,34.3844986,-97.91680145,1090,US,5.197,LO,MEDIUM,NA,High
87559,Douglas_VORTAC_US,DUG,Douglas,vortac,108800,31.47270012,-109.6019974,4160,US,10.271,LO,MEDIUM,KDUG,High
87560,Durazno_VOR-DME_UY,DUR,Durazno,vor-dme,117500,-33.35630035,-56.49610138,295,UY,-9.232,BOTH,HIGH,SUDU,High
87561,Dusseldorf_VOR-DME_DE,DUS,Dusseldorf,vor-dme,115150,51.28319931,6.75372982,151,DE,0.084,BOTH,HIGH,EDDL,High
87562,Dutch_Harbor_NDB-DME_US,DUT,Dutch Harbor,ndb-dme,283,53.90520096,-166.548996,284,US,11.32,BOTH,MEDIUM,PADU,High
87563,Dar_Es_Salaam_VOR-DME_TZ,DV,Dar Es Salaam,vor-dme,112700,-6.88864994,39.19269943,182,TZ,-2.203,BOTH,HIGH,HTDA,High
87564,Dzhubga_NDB_RU,DV,Dzhubga,ndb,420,44.31669998,38.70000076,NA,RU,5.596,BOTH,HIGH,NA,High
87565,Auney_NDB_US,DV,Auney,ndb,353,41.69480133,-90.65579987,748,US,-0.297,TERMINAL,LOW,NA,High
87566,Deva_VOR-DME_RO,DVA,Deva,vor-dme,109800,45.82799911,22.96890068,810,RO,3.578,LO,HIGH,NA,High
87567,Dove_Creek_VORTAC_US,DVC,Dove Creek,vortac,114600,37.80879974,-108.9309998,6990,US,11.099,BOTH,HIGH,NA,High
87568,Donaueschingen_NDB_DE,DVI,Donaueschingen,ndb,490,47.96070099,8.522709846,NA,DE,0.502,TERMINAL,LOW,EDTD,High
87569,Goodall_NDB_US,DVK,Goodall,ndb,311,37.57640076,-84.76399994,1000,US,-4.336,TERMINAL,LOW,NA,High
87570,Deauville_VOR_FR,DVL,Deauville,vor,110200,49.31069946,0.312721997,497,FR,-1.492,BOTH,HIGH,LFRG,High
87571,Lilongwe_VOR-DME_MW,DVL,Lilongwe,vor-dme,114900,-13.81260014,33.80780029,4035,MW,-5.229,BOTH,HIGH,NA,High
87572,Devils_Lake_VOR-DME_US,DVL,Devils Lake,vor-dme,111000,48.11520004,-98.91249847,1450,US,5.534,LO,MEDIUM,NA,High
87573,Drvenik_NDB_HR,DVN,Drvenik,ndb,418,43.44670105,16.14360046,117,HR,2.312,LO,LOW,LDSP,High
87574,Dover_VOR-DME_GB,DVR,Dover,vor-dme,114950,51.16249847,1.35916996,315,GB,-1.414,BOTH,HIGH,NA,High
87575,Mile_High_VORTAC_US,DVV,Mile High,vortac,114700,39.8946991,-104.6240005,5270,US,9.257,BOTH,HIGH,KDEN,High
87576,Davie_NDB_US,DVZ,Davie,ndb,354,35.91350174,-80.45619965,810,US,-7.281,TERMINAL,LOW,8A7,High
87577,Chaldovar_NDB_KG,DW,Chaldovar,ndb,768,42.81669998,73.55000305,NA,KG,5.014,BOTH,MEDIUM,NA,High
87578,Szczytno_NDB_PL,DW,Szczytno,ndb,288,53.43709946,20.91230011,NA,PL,4.274,LO,HIGH,EPSY,High
87579,Domodedovo_NDB_RU,DW,Domodedovo,ndb,437,55.45330048,37.875,NA,RU,9.361,TERMINAL,MEDIUM,UUDD,High
87580,Vorkuta_NDB_RU,DW,Vorkuta,ndb,522,67.48829651,63.99169922,NA,RU,23.321,BOTH,HIGH,NA,High
87581,Nikolskoye_NDB_RU,DW,Nikolskoye,ndb,995,54.03329849,49.18330002,NA,RU,11.096,BOTH,HIGH,NA,High
87582,Davydo-Mykilske_NDB_UA,DW,Davydo-Mykilske,ndb,111,48.50149918,39.84009933,NA,UA,7.23,LO,LOW,NA,High
87583,Owaso_NDB_US,DW,Owaso,ndb,375,36.30739975,-95.87529755,NA,US,3.578,TERMINAL,LOW,KTUL,High
87584,Kariba_NDB_ZW,DW,Kariba,ndb,300,-16.51449966,28.88579941,NA,ZW,-6.496,TERMINAL,LOW,FVKB,High
87585,Dire_Dawa_VOR-DME_ET,DWA,Dire Dawa,vor-dme,117700,9.637789726,41.84889984,3750,ET,1.234,BOTH,HIGH,HADR,High
87586,Warrington_TACAN_US,DWG,Warrington,tacan,134500,30.47820091,-86.52089691,77,US,-1.598,BOTH,MEDIUM,KVPS,High
87587,David_Hooks_NDB_US,DWH,David Hooks,ndb,521,30.12549973,-95.56590271,NA,US,3.597,TERMINAL,LOW,NA,High
87588,Dawei_VOR-DME_MM,DWI,Dawei,vor-dme,112000,14.09819984,98.1996994,98,MM,-0.404,BOTH,HIGH,VYDW,High
87589,Dawei_NDB_MM,DWI,Dawei,ndb,310,14.11540031,98.20300293,84,MM,-0.404,BOTH,MEDIUM,VYDW,High
87590,Dortmund_NDB_DE,DWI,Dortmund,ndb,357,51.52610016,7.634389877,400,DE,0.246,BOTH,MEDIUM,EDLW,High
87591,Willow_NDB_US,DWL,Willow,ndb,353,40.87279892,-100.072998,2519,US,6.462,TERMINAL,LOW,NA,High
87592,Darwin_VORTAC_US,DWN,Darwin,vortac,109000,45.08750153,-94.45379639,1130,US,2.171,LO,MEDIUM,NA,High
87593,Devnya_NDB_BG,DWN,Devnya,ndb,350,43.25,27.6541996,NA,BG,4.237,LO,HIGH,LBWN,High
87594,Maksim_Gorky_NDB_RU,DX,Maksim Gorky,ndb,126,54.29999924,56.78329849,NA,RU,12.061,BOTH,HIGH,NA,High
87595,Detroit_VOR-DME_US,DXO,Detroit,vor-dme,113400,42.21310043,-83.36669922,638,US,-6.497,BOTH,HIGH,KDTW,High
87596,Dalton_NDB_US,DXT,Dalton,ndb,370,42.47090149,-73.17019653,1082,US,-14.167,TERMINAL,LOW,NA,High
87597,Dawson-Madison_NDB_US,DXX,Dawson-Madison,ndb,341,44.98410034,-96.17919922,1077,US,3.459,TERMINAL,LOW,NA,High
87598,Yabrai_NDB_CN,DY,Yabrai,ndb,363,39.40330124,102.8130035,NA,CN,-1.577,BOTH,MEDIUM,NA,High
87599,Lexey_NDB_US,DY,Lexey,ndb,275,39.38959885,-94.67839813,830,US,2.589,LO,LOW,KMCI,High
87600,Nagornaya_NDB_UZ,DY,Nagornaya,ndb,598,39.75,66.40000153,NA,UZ,4.3,BOTH,MEDIUM,NA,High
87601,Diyarbakir_VOR-DME_TR,DYB,Diyarbakir,vor-dme,109400,37.87080002,40.20859909,2162,TR,4.405,BOTH,HIGH,LTCC,High
87602,Diyarbakir_NDB_TR,DYB,Diyarbakir,ndb,330,37.87080002,40.20859909,NA,TR,4.406,TERMINAL,LOW,LTCC,High
87603,Dorchester_Co_NDB_US,DYB,Dorchester Co,ndb,365,33.06129837,-80.27729797,100,US,-6.569,TERMINAL,LOW,NA,High
87604,Doylestown_NDB_US,DYL,Doylestown,ndb,237,40.33570099,-75.12210083,394,US,-12.228,TERMINAL,LOW,NA,High
87605,Smuto_NDB_US,DYO,Smuto,ndb,221,43.70629883,-72.9571991,1140,US,-14.515,TERMINAL,LOW,KRUT,High
87606,Dulaney_NDB_US,DYQ,Dulaney,ndb,263,36.13589859,-82.89040375,1550,US,-5.421,TERMINAL,LOW,NA,High
87607,Dyersburg_VORTAC_US,DYR,Dyersburg,vortac,116800,36.01860046,-89.31759644,380,US,-0.442,LO,MEDIUM,KDYR,High
87608,Dyess_TACAN_US,DYS,Dyess,tacan,133600,32.41849899,-99.85710144,1782,US,6.243,BOTH,MEDIUM,KDYS,High
87609,Dysart_NDB_AU,DYS,Dysart,ndb,227,-22.59749985,148.3509979,NA,AU,8.454,BOTH,HIGH,YDYS,High
87610,Osh_NDB_KG,DZ,Osh,ndb,780,40.58029938,72.84470367,NA,KG,4.148,BOTH,MEDIUM,UAFO,High
87611,Dezful_TACAN_IR,DZF,Dezful,tacan,112500,32.41630173,48.41690063,487,IR,3.2,BOTH,HIGH,OIAD,High
87612,Dezful_NDB_IR,DZF,Dezful,ndb,293,32.43799973,48.37829971,474,IR,3.293,BOTH,HIGH,OIAD,High
87613,Zhezkazgan_VOR-DME_KZ,DZG,Zhezkazgan,vor-dme,113300,47.7193985,67.75920105,1250,KZ,7.565,BOTH,HIGH,UAKD,High
95742,Zhonghe_VOR_CN,DZH,Zhonghe,vor,116000,36.235001,103.800003,6373,CN,-2,BOTH,HIGH,ZLLL,High
87614,Dumas_NDB_US,DZM,Dumas,ndb,305,33.88439941,-91.53150177,163,US,1.081,TERMINAL,LOW,NA,High
87615,Dzaoudzi_Pamandzi_VOR-DME_YT,DZP,Dzaoudzi Pamandzi,vor-dme,113500,-12.81099987,45.28089905,23,YT,-7.599,HI,HIGH,FMCZ,High
87616,Shymkent_NDB_KZ,E,Shymkent,ndb,733,42.370201110000004,69.45159912,NA,KZ,5.169,BOTH,LOW,NA,High
87617,Domodedovo_NDB_RU,E,Domodedovo,ndb,887,55.38830185,37.9516983,NA,RU,9.355,TERMINAL,LOW,UUDD,High
87618,Boryspil_NDB_UA,E,Boryspil,ndb,405,50.31169891,30.87849998,NA,UA,6.191,TERMINAL,LOW,NA,High
87619,Odesa_NDB_UA,E,Odesa,ndb,715,46.40579987,30.68499947,NA,UA,5.247,TERMINAL,LOW,NA,High
87620,Tisdale_NDB_CA,E2,Tisdale,ndb,295,52.79809952,-104.0390015,NA,CA,10.204,LO,MEDIUM,CJY3,High
87621,Wabasca_NDB-DME_CA,E3,Wabasca,ndb-dme,361,55.96360016,-113.8239975,1840,CA,17.491,LO,MEDIUM,CEE5,High
87622,Eastleigh_NDB_KE,EA,Eastleigh,ndb,256,-1.265050054,36.86790085,NA,KE,0.035,BOTH,HIGH,HKRE,High
87623,Craiova_NDB_RO,EA,Craiova,ndb,417,44.31949997,23.99220085,505,RO,3.579,BOTH,HIGH,LRCV,High
87624,Anoke_NDB_US,EA,Anoke,ndb,422,40.62609863,-99.02570343,2128,US,6.038,TERMINAL,LOW,NA,High
87625,Maggs_NDB_US,EA,Maggs,ndb,239,44.94469833,-91.373703,NA,US,-0.257,TERMINAL,LOW,KEAU,High
87626,Nevada_NDB_US,EAD,Nevada,ndb,209,37.85889816,-94.30269623,878,US,2.484,LO,LOW,NA,High
87627,Logrono_NDB_ES,EAG,Logrono,ndb,399,42.45130157,-2.314739943,NA,ES,-1.583,LO,MEDIUM,LELO,High
87628,Eagle_Grove_NDB_US,EAG,Eagle Grove,ndb,302,42.70859909,-93.91059875,1128,US,2.055,TERMINAL,LOW,NA,High
87629,Almagro_NDB_ES,EAL,Almagro,ndb,332,38.95220184,-3.756999969,NA,ES,-2.12,LO,LOW,NA,High
87630,Kearney_VOR_US,EAR,Kearney,vor,111200,40.7256012,-99.00509644,2130,US,6.03,LO,MEDIUM,NA,High
87631,Southampton_NDB_GB,EAS,Southampton,ndb,392,50.95500183,-1.35611999,NA,GB,-2.393,TERMINAL,LOW,EGHI,High
87632,Wenatchee_VOR-DME_US,EAT,Wenatchee,vor-dme,111000,47.39970016,-120.2109985,1224,US,17.084,LO,MEDIUM,NA,High
87633,Eau_Claire_VORTAC_US,EAU,Eau Claire,vortac,112900,44.89770126,-91.47850037,900,US,-0.195,LO,MEDIUM,KEAU,High
87634,Evansville_NDB_US,EAV,Evansville,ndb,391,66.89320374,-151.5639954,NA,US,21.386,BOTH,MEDIUM,PABT,High
87635,Matveyevsky_NDB_RU,EB,Matveyevsky,ndb,117,54.93330002,83.08329773,NA,RU,8.376,BOTH,HIGH,NA,High
87636,El_Borma_VOR_TN,EBA,El Borma,vor,113800,31.70590019,9.254670143,827,TN,0.497,BOTH,MEDIUM,DTTR,High
87637,Webster_City_NDB_US,EBS,Webster City,ndb,323,42.44129944,-93.86920166,1120,US,2.052,TERMINAL,LOW,NA,High
87638,Valencia_NDB_ES,EBT,Valencia,ndb,386,39.6230011,-0.472083002,NA,ES,-1.15,LO,MEDIUM,NA,High
87639,Iquitos_NDB_PE,EC,Iquitos,ndb,335,-3.796159983,-73.32610321,NA,PE,-4.379,LO,LOW,SPQT,High
87640,Meggi_NDB_US,EC,Meggi,ndb,217,37.79119873,-113.0210037,NA,US,12.376,TERMINAL,LOW,KCDC,High
87641,Manteca_VORTAC_US,ECA,Manteca,vortac,116000,37.83359909,-121.1709976,48,US,14.343,BOTH,HIGH,KSCK,High
87642,El_Calafate_VOR-DME_AR,ECA,El Calafate,vor-dme,114700,-50.27830124,-72.04560089,732,AR,13.319,BOTH,HIGH,SAWC,High
