id.x,filename,ident,name.x,type.x,frequency_khz,latitude_deg.x,longitude_deg.x,elevation_ft.x,iso_country.x,magnetic_variation_deg,usage_type,power,associated_airport,power_category,id.y,type.y,name.y,latitude_deg.y,longitude_deg.y,elevation_ft.y,continent,iso_country.y,iso_region,municipality,scheduled_service,gps_code,iata_code,local_code,x16,x17,x18,airport_type,airport_size,latitude,longitude,distance_from_dc,is_critical_navaid
91878,Ockham_VOR-DME_GB,OCK,Ockham,vor-dme,115300,51.30500031,-0.447221994,200,GB,-2.222,BOTH,HIGH,NA,High,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,51.30500031,-0.447221994,77.5866240378417,FALSE
91879,Oceanside_VORTAC_US,OCN,Oceanside,vortac,115300,33.24060059,-117.4179993,53,US,12.466,BOTH,HIGH,KNFG,High,3724,medium_airport,Camp Pendleton MCAS (Munn Field) Airport,33.30130005,-117.3550034,78,NA,US,US-CA,Oceanside,no,KNFG,NA,NFG,NA,NA,NA,medium_airport,Other,33.24060059,-117.4179993,40.77675231734221,FALSE
91880,Oconto_NDB_US,OCQ,Oconto,ndb,388,44.87590027,-87.91239929,603,US,-3.342,TERMINAL,LOW,NA,High,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,44.87590027,-87.91239929,12.405719153676197,FALSE
91881,Rock_Springs_VORTAC_US,OCS,Rock Springs,vortac,116000,41.59019852,-109.0149994,6780,US,11.484,BOTH,HIGH,KRKS,High,3850,medium_airport,Southwest Wyoming Regional Airport,41.5942,-109.065001,6764,NA,US,US-WY,Rock Springs,yes,KRKS,RKS,RKS,NA,NA,NA,medium_airport,Other,41.59019852,-109.0149994,32.09045531454177,FALSE
91882,Ozuki_TACAN_JP,OCT,Ozuki,tacan,112150,34.0442009,131.0500031,50,JP,-6.561,BOTH,HIGH,RJOZ,High,5604,small_airport,Ozuki Airfield,34.0453,131.052002,13,AS,JP,JP-35,Shimonoseki,no,RJOZ,NA,NA,NA,NA,NA,small_airport,Small,34.0442009,131.0500031,208.14371958335758,FALSE
91883,October_NDB_EG,OCT,October,ndb,340,29.81119919,30.83029938,840,EG,3.17,TERMINAL,MEDIUM,HEOC,High,3194,small_airport,October Airport,29.812302,30.828318,774,AF,EG,EG-C,Sixth of October City,no,HEOC,NA,NA,NA,NA,NA,small_airport,Small,29.81119919,30.83029938,108.25003433172755,FALSE
91884,Tandil_NDB_AR,OD,Tandil,ndb,300,-37.15829849,-59.22169876,NA,AR,-4.531,TERMINAL,MEDIUM,SAZT,High,5853,medium_airport,Héroes De Malvinas Airport,-37.234634,-59.228647,574,SA,AR,AR-B,Tandil,no,SAZT,TDL,DIL,NA,NA,NA,medium_airport,Other,-37.15829849,-59.22169876,78.12388530887267,FALSE
91885,Sanyuan_NDB_CN,OD,Sanyuan,ndb,202,34.59830093,108.9169998,NA,CN,-3.147,BOTH,MEDIUM,ZLXY,High,27205,large_airport,Xi'an Xianyang International Airport,34.447102,108.751999,1572,AS,CN,CN-61,Xianyang (Weicheng),yes,ZLXY,XIY,NA,NA,NA,NA,large_airport,Other,34.59830093,108.9169998,186.00381571898973,FALSE
91886,Odienne_NDB_CI,OD,Odienne,ndb,265,9.549110413,-7.54861021,NA,CI,-6.019,BOTH,LOW,DIOD,High,31742,small_airport,Odienne Airport,9.539457,-7.56134,1365,AF,CI,CI-DN,Odienne,no,DIOD,KEO,NA,NA,NA,NA,small_airport,Small,9.549110413,-7.54861021,75.43553434646923,FALSE
91887,Woodend_NDB_NZ,OD,Woodend,ndb,262,-43.3423996,172.701004,NA,NZ,23.131,TERMINAL,LOW,NZCH,High,5026,large_airport,Christchurch International Airport,-43.48939896,172.5319977,123,OC,NZ,NZ-CAN,Christchurch,yes,NZCH,CHC,NA,NA,NA,NA,large_airport,Other,-43.3423996,172.701004,262.93348460908044,FALSE
91888,Bryansk_NDB_RU,OD,Bryansk,ndb,325,53.25999832,34.16669846,NA,RU,7.546,TERMINAL,MEDIUM,UUBP,High,26393,medium_airport,Bryansk Airport,53.214199,34.176399,663,EU,RU,RU-BRY,Bryansk,yes,UUBP,BZK,NA,NA,NA,NA,medium_airport,Other,53.25999832,34.16669846,112.12601451076154,FALSE
91889,Odesa_NDB_UA,OD,Odesa,ndb,348,46.47359848,30.65609932,NA,UA,5.252,TERMINAL,LOW,NA,High,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,46.47359848,30.65609932,107.95847576033883,FALSE
91890,Odden_NDB_NO,ODD,Odden,ndb,365,68.39830017,16.12299919,NA,NO,4.234,TERMINAL,LOW,ENEV,High,2575,medium_airport,"Harstad/Narvik Airport, Evenes",68.49130249,16.67810059,84,EU,NO,NO-18,Evenes,yes,ENEV,EVE,NA,NA,NA,NA,medium_airport,Other,68.39830017,16.12299919,97.7163845336489,FALSE
91891,Dondo_NDB_US,ODD,Dondo,ndb,224,47.36410141,-122.3089981,320,US,17.354,LO,LOW,KSEA,High,3875,large_airport,Seattle–Tacoma International Airport,47.449162,-122.311134,433,NA,US,US-WA,Seattle,yes,KSEA,SEA,SEA,NA,NA,NA,large_airport,Other,47.36410141,-122.3089981,46.055206522547294,FALSE
91892,Odate_Noshiro_VOR-DME_JP,ODE,Odate Noshiro,vor-dme,114750,40.19829941,140.3619995,308,JP,-8.235,LO,LOW,RJSR,High,5614,medium_airport,Odate Noshiro Airport,40.191898,140.371002,292,AS,JP,JP-05,Kitaakita,yes,RJSR,ONJ,NA,NA,NA,NA,medium_airport,Other,40.19829941,140.3619995,217.40273328892994,FALSE
91893,Foothills_VORTAC_US,ODF,Foothills,vortac,113400,34.69589996,-83.29769897,1700,US,-5.055,BOTH,HIGH,NA,High,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,34.69589996,-83.29769897,7.545372871479385,FALSE
91894,Woodring_VOR-DME_US,ODG,Woodring,vor-dme,109000,36.37379837,-97.7881012,1150,US,5.147,LO,LOW,KWDG,High,21371,small_airport,Enid Woodring Regional Airport,36.37919998,-97.79109955,1167,NA,US,US-OK,Enid,no,KWDG,WDG,WDG,NA,NA,NA,small_airport,Small,36.37379837,-97.7881012,20.905273857612293,FALSE
91895,Odiham_TACAN_GB,ODH,Odiham,tacan,109600,51.23279953,-0.948491991,410,GB,-2.328,BOTH,MEDIUM,EGVO,High,2494,medium_airport,RAF Odiham,51.23410034,-0.942825019,405,EU,GB,GB-ENG,Odiham,no,EGVO,ODH,NA,NA,NA,NA,medium_airport,Other,51.23279953,-0.948491991,77.08025841366901,FALSE
91896,Nodine_VORTAC_US,ODI,Nodine,vortac,117900,43.91239929,-91.46759796,1280,US,-0.096,BOTH,HIGH,NA,High,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,43.91239929,-91.46759796,15.274065062888948,TRUE
91897,Kodiak_VORTAC_US,ODK,Kodiak,vortac,117100,57.77500153,-152.3399963,130,US,18.201,BOTH,HIGH,PADQ,High,5353,medium_airport,Kodiak Airport,57.75,-152.4940033,78,NA,US,US-AK,Kodiak,yes,PADQ,ADQ,ADQ,NA,NA,NA,medium_airport,Other,57.77500153,-152.3399963,77.63085885743209,TRUE
91898,Odin_VOR-DME_DK,ODN,Odin,vor-dme,115500,55.58100128,10.65299988,24,DK,1.162,RNAV,HIGH,NA,High,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,55.58100128,10.65299988,89.26104519940013,FALSE
91899,Odienne_VOR-DME_CI,ODN,Odienne,vor-dme,117200,9.530079842,-7.573750019,1368,CI,-6.027,BOTH,HIGH,DIOD,High,31742,small_airport,Odienne Airport,9.539457,-7.56134,1365,AF,CI,CI-DN,Odienne,no,DIOD,KEO,NA,NA,NA,NA,small_airport,Small,9.530079842,-7.573750019,75.41978781500562,TRUE
91900,Woodrum_VOR_US,ODR,Woodrum,vor,114900,37.32440186,-79.97899628,1160,US,-8.099,LO,LOW,KROA,High,3854,medium_airport,Roanoke–Blacksburg Regional Airport,37.3255,-79.975403,1175,NA,US,US-VA,Roanoke,yes,KROA,ROA,ROA,NA,NA,NA,medium_airport,Other,37.32440186,-79.97899628,3.340835295667434,FALSE
91901,Odderoy_NDB_NO,ODR,Odderoy,ndb,372,58.13999939,7.999030113,55,NO,0.072,BOTH,LOW,ENCN,High,2572,medium_airport,"Kristiansand Airport, Kjevik",58.204201,8.08537,57,EU,NO,NO-42,Kjevik,yes,ENCN,KRS,NA,NA,NA,NA,medium_airport,Other,58.13999939,7.999030113,87.18377132562577,FALSE
91902,Odesa_VOR-DME_UA,ODS,Odesa,vor-dme,113950,46.43000031,30.67029953,197,UA,5.248,BOTH,HIGH,UKOO,High,6487,medium_airport,Odessa International Airport,46.4268,30.6765,172,EU,UA,UA-51,Odessa,yes,UKOO,ODS,NA,NA,NA,NA,medium_airport,Other,46.43000031,30.67029953,107.96959458615822,FALSE
91903,Ord_NDB_US,ODX,Ord,ndb,356,41.62379837,-98.94799805,2057,US,6.007,LO,LOW,NA,High,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,41.62379837,-98.94799805,22.078861484700703,FALSE
91904,Oyem_VOR-DME_GA,OE,Oyem,vor-dme,113000,1.53568995,11.57569981,2158,GA,-2.406,BOTH,HIGH,FOGO,High,2959,medium_airport,Oyem Airport,1.543110013,11.58139992,2158,AF,GA,GA-9,Oyem,yes,FOGO,OYE,NA,NA,NA,NA,medium_airport,Other,1.53568995,11.57569981,96.17079914664568,FALSE
91905,Dublin_NDB_IE,OE,Dublin,ndb,316,53.43019867,-6.428800106,282,IE,-5.11,TERMINAL,LOW,NA,High,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,53.43019867,-6.428800106,72.08620714817714,FALSE
91906,Odesa_NDB_UA,OE,Odesa,ndb,348,46.38000107,30.69639969,NA,UA,5.245,TERMINAL,LOW,NA,High,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,46.38000107,30.69639969,107.99215998361709,FALSE
91907,Vincennes_NDB_US,OEA,Vincennes,ndb,251,38.69150162,-87.55529785,414,US,-2.327,TERMINAL,LOW,NA,High,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,38.69150162,-87.55529785,10.52060925621797,FALSE
91908,Rogue_Valley_VORTAC_US,OED,Rogue Valley,vortac,113600,42.479599,-122.913002,2080,US,16.093,BOTH,HIGH,NA,High,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,42.479599,-122.913002,46.01498418265082,FALSE
91909,Golden_Eagle_NDB_US,OEG,Golden Eagle,ndb,413,32.85499954,-114.4420013,200,US,12.026,TERMINAL,LOW,NA,High,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32.85499954,-114.4420013,37.891565468733084,FALSE
91910,Choele_Choel_VOR-DME_AR,OEL,Choele Choel,vor-dme,113400,-39.28250122,-65.61000061,643,AR,2.088,BOTH,HIGH,SA29,High,36,small_airport,Choele Choel Airport,-39.28639984,-65.61029816,642,SA,AR,AR-R,Choele Choel,no,SA29,NA,OEL,NA,NA,NA,small_airport,Small,-39.28250122,-65.61000061,79.02027212394331,FALSE
91911,Oakley_NDB_US,OEL,Oakley,ndb,380,39.11249924,-100.8150024,3042,US,7.113,TERMINAL,LOW,NA,High,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39.11249924,-100.8150024,23.77898865643428,FALSE
91912,Kristianstad_NDB_SE,OEM,Kristianstad,ndb,363,55.98970032,14.10079956,NA,SE,2.306,BOTH,HIGH,ESMK,High,2664,medium_airport,Kristianstad Airport,55.92169952,14.08549976,76,EU,SE,SE-M,Kristianstad,yes,ESMK,KID,NA,NA,NA,NA,medium_airport,Other,55.98970032,14.10079956,92.72481921401425,FALSE
91913,Osceola_NDB_US,OEO,Osceola,ndb,233,45.3103981,-92.68810272,944,US,0.416,TERMINAL,LOW,NA,High,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45.3103981,-92.68810272,16.91038416152569,FALSE
91914,Bantaji_NDB_CN,OF,Bantaji,ndb,340,32.65999985,118.5820007,NA,CN,-5.079,BOTH,MEDIUM,NA,High,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32.65999985,118.5820007,195.71862921242476,FALSE
91915,Yogyakarta_NDB_ID,OF,Yogyakarta,ndb,270,-7.784319878,110.4339981,350,ID,1.122,BOTH,MEDIUM,WARJ,High,26787,medium_airport,Adisutjipto International Airport,-7.78818,110.431999,379,AS,ID,ID-YO,Yogyakarta,yes,WAHH,JOG,NA,NA,NA,NA,medium_airport,Other,-7.784319878,110.4339981,193.19791837113115,FALSE
91916,Filton_NDB_GB,OF,Filton,ndb,325,51.52190018,-2.590229988,NA,GB,-3.133,LO,LOW,EGTG,High,2482,closed,Bristol Filton Airport,51.51940155,-2.590830088,226,EU,GB,GB-ENG,Bristol,no,NA,NA,NA,NA,NA,NA,closed,Other,51.52190018,-2.590229988,75.50786274625254,FALSE
91917,Carsy_NDB_US,OF,Carsy,ndb,510,41.88759995,-97.4803009,1717,US,4.569,LO,LOW,NA,High,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,41.88759995,-97.4803009,20.65951171301202,FALSE
91918,Offutt_TACAN_US,OFF,Offutt,tacan,111700,41.11719894,-95.90000153,1090,US,3.478,BOTH,MEDIUM,KOFF,High,3745,closed,Offutt Air Force Base,41.118301,-95.912498,1052,NA,US,US-NE,Omaha,no,NA,NA,NA,NA,NA,NA,closed,Other,41.11719894,-95.90000153,18.992121910041785,FALSE
91919,Norfolk_VOR-DME_US,OFK,Norfolk,vor-dme,109600,41.98789978,-97.43460083,1540,US,4.547,LO,MEDIUM,NA,High,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,41.98789978,-97.43460083,20.62903076454816,FALSE
91920,Trail_NDB_US,OFZ,Trail,ndb,388,34.78139877,-98.40229797,NA,US,5.374,LO,LOW,KFSI,High,3542,medium_airport,Henry Post Army Air Field (Fort Sill),34.64979935,-98.40219879,1189,NA,US,US-OK,Fort Sill,no,KFSI,FSI,FSI,NA,NA,NA,medium_airport,Other,34.78139877,-98.40229797,21.760111815106782,FALSE
91921,Ouagadougou_VOR-DME_BF,OG,Ouagadougou,vor-dme,112900,12.34630013,-1.512830019,1048,BF,-3.281,BOTH,HIGH,DFFD,High,2088,medium_airport,Ouagadougou Airport,12.3532,-1.51242,1037,AF,BF,BF-KAD,Ouagadougou,yes,DFFD,OUA,NA,NA,NA,NA,medium_airport,Other,12.34630013,-1.512830019,80.05851952415277,FALSE
91922,Arvaikheer_NDB_MN,OG,Arvaikheer,ndb,350,46.21139908,102.8529968,NA,MN,-2.122,BOTH,MEDIUM,ZMAH,High,29670,medium_airport,Arvaikheer Airport,46.25030136,102.802002,5932,AS,MN,MN-055,Arvaikheer,yes,ZMAH,AVK,NA,NA,NA,NA,medium_airport,Other,46.21139908,102.8529968,180.0381245595358,FALSE
91923,Russky_Kameshkir_NDB_RU,OG,Russky Kameshkir,ndb,554,52.84999847,46.08330154,NA,RU,10.05,BOTH,HIGH,NA,High,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,52.84999847,46.08330154,123.90716547651816,FALSE
91924,Onega_NDB_RU,OG,Onega,ndb,430,63.91669846,38.11669922,NA,RU,13.454,BOTH,HIGH,NA,High,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,63.91669846,38.11669922,117.83813655409325,FALSE
91925,Gallivare_NDB_SE,OG,Gallivare,ndb,325,67.10389709,20.95199966,NA,SE,6.542,BOTH,HIGH,ESNG,High,2676,medium_airport,Gällivare Airport,67.13240051,20.81459999,1027,EU,SE,SE-BD,Gällivare,yes,ESNG,GEV,NA,NA,NA,NA,medium_airport,Other,67.10389709,20.95199966,101.96508315772984,FALSE
91926,Gavle_NDB_SE,OG,Gavle,ndb,326,60.6637001,16.95409966,979,SE,3.566,TERMINAL,HIGH,ESSK,High,2705,medium_airport,Gävle Sandviken Airport,60.59329987,16.95140076,224,EU,SE,SE-X,Gävle / Sandviken,no,ESSK,GVX,NA,NA,NA,NA,medium_airport,Other,60.6637001,16.95409966,96.47618003262473,FALSE
91927,Ogden_VORTAC_US,OGD,Ogden,vortac,115700,41.22409821,-112.0979996,4223,US,13,LO,MEDIUM,KHIF,High,3580,medium_airport,Hill Air Force Base,41.12403,-111.973086,4789,NA,US,US-UT,Ogden,no,KHIF,HIF,HIF,NA,NA,NA,medium_airport,Other,41.22409821,-112.0979996,35.1375685339299,FALSE
91928,Maui_VORTAC_US,OGG,Maui,vortac,115100,20.90649986,-156.4210052,30,US,10.002,BOTH,HIGH,PHOG,High,5455,medium_airport,Kahului International Airport,20.898543,-156.431212,54,NA,US,US-HI,Kahului,yes,PHOG,OGG,OGG,NA,NA,NA,medium_airport,Other,20.90649986,-156.4210052,81.3993941251092,FALSE
91929,Ontonagon_NDB_US,OGM,Ontonagon,ndb,375,46.85029984,-89.36509705,882,US,-2.435,TERMINAL,LOW,NA,High,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,46.85029984,-89.36509705,14.66551320519799,FALSE
91930,Bridge_NDB_US,OGY,Bridge,ndb,414,40.56809998,-73.88300323,10,US,-13.13,TERMINAL,LOW,NA,High,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40.56809998,-73.88300323,3.564499064297877,FALSE
91931,Ohakea_VORTAC_NZ,OH,Ohakea,vortac,109000,-40.20959854,175.3919983,164,NZ,21.259,BOTH,HIGH,NZOH,High,5046,medium_airport,RNZAF Base Ohakea,-40.20600128,175.3880005,164,OC,NZ,NZ-MWT,NA,no,NZOH,OHA,NA,NA,NA,NA,medium_airport,Other,-40.20959854,175.3919983,264.5369851422872,FALSE
91932,Ambon_NDB_ID,OH,Ambon,ndb,340,-3.714090109,128.0919952,33,ID,2.062,BOTH,MEDIUM,WAPP,High,26784,medium_airport,Pattimura International Airport,-3.71026,128.089005,33,AS,ID,ID-MA,Ambon,yes,WAPP,AMQ,NA,NA,NA,NA,medium_airport,Other,-3.714090109,128.0919952,209.50999502775073,FALSE
91933,Tokachi_NDB_JP,OH,Tokachi,ndb,239,42.89970016,143.1580048,275,JP,-8.48,BOTH,MEDIUM,RJCT,High,5551,medium_airport,Tokachi Airport,42.890499,143.158005,281,AS,JP,JP-01,Obihiro,no,RJCT,NA,NA,NA,NA,NA,medium_airport,Other,42.89970016,143.1580048,220.23109716252304,FALSE
91934,Ohakea_NDB_NZ,OH,Ohakea,ndb,218,-40.20159912,175.3930054,NA,NZ,21.257,BOTH,MEDIUM,NZOH,High,5046,medium_airport,RNZAF Base Ohakea,-40.20600128,175.3880005,164,OC,NZ,NZ-MWT,NA,no,NZOH,OHA,NA,NA,NA,NA,medium_airport,Other,-40.20159912,175.3930054,264.5355538268183,FALSE
91935,Saratov_NDB_RU,OH,Saratov,ndb,427,51.59170151,45.98500061,NA,RU,9.283,TERMINAL,HIGH,UWSS,High,26410,closed,Saratov Central Airport,51.564999,46.0467,NA,AS,RU,RU-SAR,NA,no,NA,NA,NA,NA,NA,NA,closed,Other,51.59170151,45.98500061,123.67410645827975,FALSE
91936,Oudtshoorn_NDB_ZA,OH,Oudtshoorn,ndb,367,-33.60169983,22.18580055,1063,ZA,-24.549,BOTH,MEDIUM,FAOH,High,2819,medium_airport,Oudtshoorn Airport,-33.60699844,22.18899918,1063,AF,ZA,ZA-WC,Oudtshoorn,no,FAOH,OUH,FAOH,NA,NA,NA,medium_airport,Other,-33.60169983,22.18580055,122.89298132518368,FALSE
91937,Leama_NDB_US,OH,Leama,ndb,368,42.06919861,-87.99089813,NA,US,-2.506,TERMINAL,LOW,KORD,High,3754,large_airport,Chicago O'Hare International Airport,41.9786,-87.9048,672,NA,US,US-IL,Chicago,yes,KORD,ORD,ORD,NA,NA,NA,large_airport,Other,42.06919861,-87.99089813,11.40124160965311,FALSE
91938,Ohrid_VOR-DME_MK,OHR,Ohrid,vor-dme,112500,41.17240143,20.7364006,2313,MK,3.085,LO,HIGH,LWOH,High,4572,medium_airport,Ohrid St. Paul the Apostle Airport,41.18,20.7423,2313,EU,MK,MK-003,Ohrid,yes,LWOH,OHD,NA,NA,NA,NA,medium_airport,Other,41.17240143,20.7364006,97.79953705277154,FALSE
91939,Arlanda_NDB_SE,OHT,Arlanda,ndb,370,59.57389832,17.89030075,NA,SE,4.127,BOTH,MEDIUM,ESSA,High,2701,large_airport,Stockholm-Arlanda Airport,59.65190125,17.91860008,137,EU,SE,SE-AB,Stockholm,yes,ESSA,ARN,NA,NA,NA,NA,large_airport,Other,59.57389832,17.89030075,97.15084076672053,FALSE
91940,Coney_NDB_US,OHY,Coney,ndb,400,31.99780083,-83.86180115,340,US,-4.11,TERMINAL,LOW,KCKF,High,19505,small_airport,Crisp County Cordele Airport,31.98880005,-83.77390289,310,NA,US,US-GA,Cordele,no,KCKF,NA,CKF,NA,NA,NA,small_airport,Small,31.99780083,-83.86180115,9.711800687702981,FALSE
91941,Ono-I-Lau_NDB_FJ,OI,Ono-I-Lau,ndb,350,-20.65329933,-178.7420044,NA,FJ,13.104,TERMINAL,MEDIUM,NA,High,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-20.65329933,-178.7420044,117.8617043040437,FALSE
91942,Pangkal_Pinang_NDB_ID,OI,Pangkal Pinang,ndb,260,-2.161659956,106.1419983,108,ID,0.376,BOTH,MEDIUM,WIPK,High,26852,small_airport,Depati Amir Airport,-2.1622,106.139,109,AS,ID,ID-BB,Pangkal Pinang,yes,WIPK,PGK,NA,NA,NA,NA,small_airport,Small,-2.161659956,106.1419983,187.72629022192731,FALSE
91943,Tommi_NDB_US,OI,Tommi,ndb,305,42.46020126,-96.46219635,1100,US,4.093,TERMINAL,LOW,NA,High,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,42.46020126,-96.46219635,19.74755570289358,FALSE
91944,Oiapoque_NDB_BR,OIA,Oiapoque,ndb,340,3.859829903,-51.79779816,63,BR,-18.156,BOTH,MEDIUM,SBOI,High,5950,medium_airport,Oiapoque Airport,3.85412,-51.797056,53,SA,BR,BR-AP,Oiapoque,no,SBOI,OYK,AP0002,NA,NA,NA,medium_airport,Other,3.859829903,-51.79779816,43.18947108273013,FALSE
91945,Oki_VOR-DME_JP,OIE,Oki,vor-dme,109250,36.17670059,133.322998,270,JP,-7.378,BOTH,HIGH,RJNO,High,5586,medium_airport,Oki Global Geopark Airport,36.178388,133.323566,311,AS,JP,JP-32,Okinoshima,yes,RJNO,OKI,NA,NA,NA,NA,medium_airport,Other,36.17670059,133.322998,210.3776183760963,FALSE
91946,Oberlin_NDB_US,OIN,Oberlin,ndb,341,39.82970047,-100.538002,2655,US,7.025,TERMINAL,LOW,NA,High,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39.82970047,-100.538002,23.519200716256375,FALSE
91947,Old_Rip_NDB_US,OIP,Old Rip,ndb,410,32.39849854,-98.81030273,1428,US,5.5,TERMINAL,LOW,NA,High,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32.39849854,-98.81030273,22.72541003234436,FALSE
91948,Jujuy_NDB_AR,OJ,Jujuy,ndb,315,-24.46080017,-65.05539703,NA,AR,-5.448,TERMINAL,LOW,NA,High,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-24.46080017,-65.05539703,64.49077344058792,FALSE
91950,Okondja_NDB_GA,OJ,Okondja,ndb,281,-0.69955498,13.78240013,NA,GA,-2.386,BOTH,LOW,FOGQ,High,2960,medium_airport,Okondja Airport,-0.665214002,13.67310047,1325,AF,GA,GA-2,Okondja,no,FOGQ,OKN,NA,NA,NA,NA,medium_airport,Other,-0.69955498,13.78240013,99.07996929828336,FALSE
91951,Hasanuddin_NDB_ID,OJ,Hasanuddin,ndb,375,-5.082459927,119.5189972,NA,ID,1.39,BOTH,MEDIUM,WAAA,High,26745,large_airport,Hasanuddin International Airport,-5.06163,119.554001,47,AS,ID,ID-SN,Ujung Pandang,yes,WAAA,UPG,NA,NA,NA,NA,large_airport,Other,-5.082459927,119.5189972,201.41824868812182,FALSE
91952,Essider_NDB_LY,OJ,Essider,ndb,300,30.62529945,18.35140038,NA,LY,2.041,BOTH,LOW,NA,High,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.62529945,18.35140038,95.74715518544245,FALSE
91953,Weatherford_NDB_US,OJA,Weatherford,ndb,272,35.53010178,-98.67060089,1581,US,5.475,LO,LOW,NA,High,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35.53010178,-98.67060089,21.895702925129257,FALSE
91954,Onjuku_VORTAC_JP,OJC,Onjuku,vortac,115700,35.18349838,140.3710022,365,JP,-6.394,BOTH,HIGH,NA,High,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35.18349838,140.3710022,217.43978912048172,FALSE
91955,Johnson_Co_VOR-DME_US,OJC,Johnson Co,vor-dme,113000,38.84059906,-94.73680115,1034,US,3.037,LO,LOW,NA,High,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,38.84059906,-94.73680115,17.70002645209832,FALSE
91956,Oujda_VOR-DME_MA,OJD,Oujda,vor-dme,117500,34.77330017,-1.950279951,1585,MA,-1.335,BOTH,HIGH,GMFO,High,3107,medium_airport,Oujda Angads Airport,34.789558,-1.926041,1535,AF,MA,MA-OUJ,Ahl Angad,yes,GMFO,OUD,NA,NA,NA,NA,medium_airport,Other,34.77330017,-1.950279951,75.20033004041514,TRUE
91957,Oakey_VOR-DME_AU,OK,Oakey,vor-dme,112900,-27.39999962,151.7380066,1335,AU,10.456,BOTH,HIGH,YBOK,High,26922,medium_airport,Oakey Army Aviation Centre,-27.409262,151.736727,1335,OC,AU,AU-QLD,NA,yes,YBOK,OKY,NA,NA,NA,NA,medium_airport,Other,-27.39999962,151.7380066,238.19026556785494,FALSE
91958,Oakey_NDB_AU,OK,Oakey,ndb,254,-27.42140007,151.7369995,1335,AU,10.459,BOTH,MEDIUM,YBOK,High,26922,medium_airport,Oakey Army Aviation Centre,-27.409262,151.736727,1335,OC,AU,AU-QLD,NA,yes,YBOK,OKY,NA,NA,NA,NA,medium_airport,Other,-27.42140007,151.7369995,238.19525662716734,FALSE
